data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
test,2018-09-29 15:27:04.938847,thanos::sroute:d682fd84-f58a-4d4a-a6b6-c388b158d06f,Carting,trip-153823482493857386,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND201001AAC,Ghaziabad_Central_L_8 (Uttar Pradesh),2018-09-29 15:27:04.938847,2018-09-30 01:27:29.736649,600.0,True,63,2018-09-29 18:20:18,63.0911224539568,91.0,56.0,87.37410000000001,1.625,10.0,5.0,8.673399999999999,2.0
test,2018-09-27 06:36:52.677605,thanos::sroute:14c55592-ba2e-4f72-820c-3a22334137cd,FTL,trip-153803021267734577,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),2018-09-27 06:36:52.677605,2018-09-28 18:53:53.197246,2177.0,True,814,2018-09-27 16:53:36,816.1583981743398,1511.0,736.0,1033.4418,2.0529891304347827,27.0,18.0,26.5652,1.5
training,2018-09-25 07:31:33.193010,thanos::sroute:918d3f88-371e-4cc6-b080-6f9c92efa784,Carting,trip-153786069319272437,IND122001AAD,Gurgaon_Kadipur (Haryana),IND122050AAA,Gurgaon_Manesar (Haryana),2018-09-25 08:37:33.265964,2018-09-25 09:47:40.788463,70.0,False,9,2018-09-25 08:37:33.265964,9.3173857720202,68.0,17.0,13.4434,4.0,0.0,0.0,0.0,-1.0
training,2018-09-13 02:10:29.105157,thanos::sroute:e3e7c92f-55a9-4ecb-a4a7-919bbb7a6759,Carting,trip-153680462910491397,IND131028AAB,Sonipat_Kundli_H (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-13 02:10:29.105157,2018-09-13 09:04:36.461136,414.0,True,63,2018-09-13 05:45:26,64.24187909488768,196.0,71.0,86.20519999999999,2.76056338028169,63.0,11.0,16.2273,5.727272727272728
test,2018-09-29 23:19:44.576993,thanos::sroute:30acdddb-5091-49c9-aa5f-c642e2576ab1,FTL,trip-153826318457675848,IND416012AAA,Kolhapur_Shivaji_I (Maharashtra),IND395023AAA,Surat_HUB (Gujarat),2018-09-30 15:01:12.191316,2018-10-01 05:33:42.215486,872.0,True,242,2018-09-30 23:07:55,242.08482368236648,380.0,215.0,294.401,1.7674418604651163,35.0,21.0,28.3107,1.6666666666666667
test,2018-10-03 03:59:04.281724,thanos::sroute:a78a08b2-ba1f-4d5a-837c-096fee6cfe2b,Carting,trip-153853914428147264,IND425508AAB,Raver_Truptingr_D (Maharashtra),IND450331AAA,Burhanpur_StRoad_D (Madhya Pradesh),2018-10-03 06:40:29.679970,2018-10-03 07:37:15.406057,56.0,True,9,2018-10-03 07:13:53,9.063813624808052,18.0,8.0,11.0907,2.25,18.0,8.0,11.0907,2.25
test,2018-10-01 19:05:36.961804,thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,FTL,trip-153842073696154259,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-10-01 23:18:14.907831,2018-10-03 07:49:45.429929,1951.0,True,132,2018-10-03 03:04:02,132.95638388654598,230.0,124.0,158.0069,1.8548387096774197,35.0,26.0,26.7686,1.3461538461538465
test,2018-10-01 23:36:10.189756,thanos::sroute:870bead8-6c8a-458f-b4d8-658de44bc675,FTL,trip-153843697018934986,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND834002AAB,Ranchi_Hub (Jharkhand),2018-10-01 23:36:10.189756,2018-10-03 08:35:51.446507,1979.0,True,968,2018-10-02 07:50:48,970.6204909358634,1476.0,818.0,1143.4971,1.80440097799511,26.0,28.0,26.0499,0.9285714285714286
training,2018-09-12 00:48:03.073766,thanos::sroute:64d4c6c9-ffb9-4794-b9f1-05f064c9dd0d,FTL,trip-153671328307356992,IND110037AAM,Delhi_Airport_H (Delhi),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-12 00:48:03.073766,2018-09-13 15:11:02.805831,2302.0,True,484,2018-09-13 00:36:10,487.5714813881218,858.0,452.0,574.5662,1.8982300884955752,15.0,22.0,23.8818,0.6818181818181818
training,2018-09-24 20:42:17.283109,thanos::sroute:600046bb-6e88-4a60-ae5a-66a973db8f51,FTL,trip-153782173728285913,IND518401AAA,Nandikotkr_UmarDPP_D (Andhra Pradesh),IND518422AAB,Atmakur_IndraNgr_D (Andhra Pradesh),2018-09-24 23:52:03.797105,2018-09-25 01:15:41.024471,83.0,False,33,2018-09-25 00:05:21,33.057024061864524,63.0,26.0,37.227,2.423076923076923,12.0,7.0,9.9393,1.7142857142857142
training,2018-09-25 19:24:41.899170,thanos::sroute:27e9c98a-7465-43e6-ab0c-3d36b5b1958f,FTL,trip-153790348189892993,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-25 19:24:41.899170,2018-09-26 23:50:37.518982,1705.0,True,198,2018-09-26 16:49:26,198.79285138403125,379.0,213.0,248.4277,1.7793427230046948,39.0,22.0,25.6245,1.7727272727272727
training,2018-09-24 16:16:59.587226,thanos::sroute:9ca35222-ef75-46f1-b881-c47c88b66653,FTL,trip-153780581958683253,IND211002AAB,Allahabad_Central_H_1 (Uttar Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-25 01:01:30.971457,2018-09-25 06:14:08.420900,312.0,True,110,2018-09-25 03:36:56,111.05634257176855,148.0,87.0,124.2848,1.7011494252873562,24.0,16.0,22.725900000000003,1.5
training,2018-09-23 05:04:13.738416,thanos::sroute:25dd334d-e30d-4cfa-b6e8-192bcfe84fcc,FTL,trip-153767905373810503,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-23 17:13:25.267474,2018-09-25 06:03:14.891612,2209.0,True,924,2018-09-24 00:07:18,924.3421613806058,1788.0,843.0,1129.1068,2.120996441281138,30.0,27.0,39.3592,1.1111111111111112
test,2018-10-02 03:44:23.412495,thanos::sroute:e370bbf5-1f43-4491-a435-a006bb56f9f2,FTL,trip-153845186341223055,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND834002AAB,Ranchi_Hub (Jharkhand),2018-10-02 03:44:23.412495,2018-10-04 07:13:47.251097,3089.0,True,154,2018-10-03 20:41:29,154.28420006615775,621.0,150.0,211.9483,4.14,330.0,36.0,41.2822,9.166666666666666
training,2018-09-19 07:54:26.914637,thanos::sroute:7c115632-8e81-4330-904a-9c7a6d6262ef,FTL,trip-153734366691439317,IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND151001AAA,Bhatinda_DPC (Punjab),2018-09-19 12:23:06.682038,2018-09-19 22:14:18.339539,591.0,True,154,2018-09-19 17:48:12,154.0490849275134,219.0,140.0,178.24,1.5642857142857145,32.0,20.0,29.5973,1.6
training,2018-09-17 19:43:12.241874,thanos::sroute:c38d1628-3427-437f-b685-ae180a49df19,Carting,trip-153721339224164379,IND000000ACN,Hyderabad_Mhdiptnm_C (Telangana),IND501359AAF,Hyderabad_Shamshbd_P (Telangana),2018-09-17 19:43:12.241874,2018-09-17 20:55:34.777718,72.0,True,9,2018-09-17 20:31:21,9.583613749870452,17.0,9.0,11.9146,1.8888888888888888,17.0,9.0,11.9146,1.8888888888888888
training,2018-09-22 20:06:36.604577,thanos::sroute:b743d024-a50a-40a4-8ffd-e3b420b7534e,Carting,trip-153764679660434205,IND400072AAB,Mumbai Hub (Maharashtra),IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),2018-09-22 20:06:36.604577,2018-09-22 21:44:11.689861,97.0,True,9,2018-09-22 21:17:54,9.975602248862693,21.0,8.0,11.5577,2.625,21.0,8.0,11.5577,2.625
training,2018-09-17 08:19:09.401010,thanos::sroute:6c488175-9e94-44b2-b01a-69621bf9406a,FTL,trip-153717234940077560,IND342902AAA,Gotan_DKLogDPP_D (Rajasthan),IND302014AAA,Jaipur_Hub (Rajasthan),2018-09-18 07:10:20.887657,2018-09-18 15:41:25.290564,511.0,True,44,2018-09-18 13:41:26,46.47555114857748,118.0,41.0,56.7546,2.8780487804878048,43.0,24.0,27.6932,1.7916666666666667
test,2018-09-29 11:37:15.628495,thanos::sroute:d4c1cb5b-d8ac-4f5a-b143-c4edcdc33895,FTL,trip-153822103562827071,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND760003AAB,Berhampur_Khajuria_I (Orissa),2018-09-29 11:37:15.628495,2018-09-29 18:41:49.059761,424.0,True,132,2018-09-29 14:51:53,132.93328651554086,223.0,114.0,151.16320000000002,1.956140350877193,36.0,16.0,22.9116,2.25
test,2018-09-27 01:32:31.721043,thanos::sroute:815daca3-b12d-4742-8f3a-fae66712a254,FTL,trip-153801195172078265,IND362001AAA,Junagadh_DPC (Gujarat),IND360370AAA,Jetpur_DC (Gujarat),2018-09-27 01:32:31.721043,2018-09-27 02:52:07.653615,79.0,True,22,2018-09-27 02:09:57,23.21152009172193,27.0,16.0,24.0203,1.6875,27.0,16.0,24.0203,1.6875
training,2018-09-16 02:25:44.660264,thanos::sroute:951d77aa-4725-4c4e-882d-42acc35b3303,FTL,trip-153706474465991530,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-16 02:25:44.660264,2018-09-17 12:57:46.965362,2072.0,True,836,2018-09-16 12:26:07,836.9754568846043,1466.0,751.0,1005.2051,1.952063914780293,47.0,19.0,27.6677,2.473684210526316
training,2018-09-17 22:50:49.948284,thanos::sroute:1d942309-bf28-4b95-9e29-9d03ca11168a,Carting,trip-153722464994799487,IND121004AAB,FBD_Balabhgarh_DPC (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 22:50:49.948284,2018-09-18 02:54:50.222235,244.0,True,18,2018-09-18 00:23:20,19.564423110827207,49.0,23.0,26.6385,2.130434782608696,23.0,9.0,13.8226,2.555555555555556
training,2018-09-16 17:32:01.627011,thanos::sroute:c5d2b749-1f63-470b-ab9d-50735a1dadc4,FTL,trip-153711912162677873,IND673573AAA,Thamarassery_Chungam_D (Kerala),IND673592AAA,SultnBthry_Kollgpra_D (Kerala),2018-09-17 00:29:46.934325,2018-09-17 02:22:27.059371,112.0,True,22,2018-09-17 01:37:17,22.200016965347345,42.0,25.0,28.6997,1.68,42.0,25.0,28.6997,1.68
test,2018-10-02 07:05:39.010696,thanos::sroute:256eac2a-fdd7-403a-a25b-20ed839a930b,Carting,trip-153846393901042706,IND560064AAD,Bengaluru_Bagaluru_D (Karnataka),IND560043AAC,HBR Layout PC (Karnataka),2018-10-02 08:38:09.905584,2018-10-02 09:28:00.161615,49.0,False,11,2018-10-02 08:59:31,11.169758318317829,27.0,14.0,13.866700000000002,1.9285714285714288,2.0,3.0,2.9704,0.6666666666666666
training,2018-09-24 01:29:55.475325,thanos::sroute:0f511873-835e-4cdb-a346-da30d8d545e5,Carting,trip-153775259547507753,IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),IND585307AAB,Chincholi_Mainroad_D (Karnataka),2018-09-24 01:29:55.475325,2018-09-24 03:36:27.754101,126.0,True,54,2018-09-24 02:11:26,54.085766848423845,81.0,58.0,64.8318,1.396551724137931,15.0,9.0,11.2136,1.6666666666666667
training,2018-09-23 16:18:26.545800,thanos::sroute:0456b740-1dad-4929-bbe0-87d8843f5a10,FTL,trip-153771950654548212,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-23 16:18:26.545800,2018-09-26 02:02:13.979495,3463.0,True,726,2018-09-25 07:04:05,726.8663431013513,1071.0,675.0,865.1857,1.586666666666667,17.0,59.0,55.217,0.288135593220339
training,2018-09-21 02:54:00.566441,thanos::sroute:360c8c95-b138-43ad-a0b5-f615fe1eba15,FTL,trip-153749844056618567,IND731301AAA,Nanoor_Central_DPP_1 (West Bengal),IND713205AAB,Durgapur_Central_I_1 (West Bengal),2018-09-21 09:03:13.340680,2018-09-21 11:23:28.778148,140.0,False,59,2018-09-21 09:15:55,59.18950941938347,120.0,70.0,75.73060000000001,1.7142857142857142,18.0,11.0,10.1749,1.6363636363636365
training,2018-09-20 18:04:24.606395,thanos::sroute:5605e0be-1b8c-4ba5-b267-44ca6fc818df,Carting,trip-153746666460617329,IND683572AAA,Angamaly_CivilStn_D (Kerala),IND680307AAA,Chalakudy_SurbhiTh_D (Kerala),2018-09-21 01:19:28.798287,2018-09-21 01:47:01.348355,27.0,False,12,2018-09-21 01:29:20,12.435913049122458,13.0,11.0,13.3007,1.181818181818182,2.0,1.0,2.153,2.0
test,2018-10-02 18:11:18.914154,thanos::sroute:0456b740-1dad-4929-bbe0-87d8843f5a10,FTL,trip-153850387891394579,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-02 18:11:18.914154,2018-10-04 20:34:08.802071,3022.0,True,1320,2018-10-03 09:32:29,1320.3561077533752,2100.0,1204.0,1612.2707,1.744186046511628,27.0,15.0,22.1606,1.8
training,2018-09-20 06:53:00.829377,thanos::sroute:d0a24834-6696-47a3-a388-2a201fc1fe62,Carting,trip-153742638082913328,IND110064AAA,Delhi_Mayapuri_PC (Delhi),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-20 06:53:00.829377,2018-09-20 18:14:14.525985,681.0,True,18,2018-09-20 17:42:26,18.793082108634348,30.0,21.0,23.4678,1.4285714285714286,12.0,8.0,9.5604,1.5
training,2018-09-23 22:13:01.492304,thanos::sroute:77305115-fe64-48ff-923a-535ac6d1deb0,FTL,trip-153774078149207535,IND802158AAB,Jagdishpur_Wardno13_D (Bihar),IND821115AAB,Sasaram_Central_I_2 (Bihar),2018-09-24 04:41:15.457817,2018-09-24 08:00:11.363264,198.0,False,68,2018-09-24 04:59:19,68.17831195194798,178.0,71.0,86.38510000000001,2.507042253521127,12.0,1.0,0.4811999999999999,12.0
training,2018-09-20 15:11:43.433310,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153745630343304009,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-20 15:11:43.433310,2018-09-22 00:15:54.888633,1984.0,True,22,2018-09-21 23:22:06,22.39550933409528,33.0,26.0,25.9079,1.2692307692307692,33.0,26.0,25.9079,1.2692307692307692
test,2018-10-02 05:30:54.845858,thanos::sroute:25dd334d-e30d-4cfa-b6e8-192bcfe84fcc,FTL,trip-153845825484545486,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-02 17:43:51.859739,2018-10-04 06:40:57.994420,2217.0,True,682,2018-10-03 08:02:31,682.0738710849638,1355.0,639.0,844.38,2.1205007824726136,30.0,16.0,23.0683,1.875
training,2018-09-25 10:12:19.147264,thanos::sroute:f736bbd2-bccd-4649-a101-94b6a89ad5dc,FTL,trip-153787033914696327,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-25 10:12:19.147264,2018-09-26 11:34:52.337437,1522.0,True,572,2018-09-25 18:59:17,573.0201149060787,992.0,525.0,727.0564,1.8895238095238096,69.0,28.0,31.5654,2.4642857142857144
training,2018-09-21 03:41:31.867265,thanos::sroute:d44a95bc-1d78-49aa-a987-ea5763aa2cbe,FTL,trip-153750129186701496,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-21 03:41:31.867265,2018-09-22 11:18:19.563245,1896.0,True,682,2018-09-21 19:24:05,693.5135966034086,950.0,638.0,856.8158000000001,1.4890282131661443,4.0,31.0,36.1282,0.1290322580645161
test,2018-09-29 23:34:52.563776,thanos::sroute:a0f0a15f-cfc1-4dd5-8f04-eff10e4bb74e,FTL,trip-153826409256352599,IND203390AAA,Anupshahar_DcntCLY_D (Uttar Pradesh),IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),2018-09-30 08:03:07.762993,2018-09-30 16:12:30.735222,489.0,False,91,2018-09-30 08:44:34,91.35654635764892,365.0,98.0,104.1912,3.724489795918368,5.0,2.0,2.4496,2.5
training,2018-09-12 04:48:49.471086,thanos::sroute:824ae884-8323-4beb-b955-27c6772f0139,FTL,trip-153672772947083137,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),2018-09-12 04:48:49.471086,2018-09-13 07:57:34.495269,1628.0,True,638,2018-09-12 15:53:22,639.2960823086552,964.0,539.0,749.2393000000001,1.7884972170686455,29.0,19.0,27.911900000000003,1.5263157894736843
training,2018-09-16 09:30:27.091561,thanos::sroute:bc9e10a9-2333-4ff2-9453-622ad2129511,FTL,trip-153709022709120133,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 06:24:38.293531,2018-09-17 19:58:23.851512,813.0,True,242,2018-09-17 10:58:31,242.21711709908203,534.0,216.0,286.55920000000003,2.4722222222222223,46.0,16.0,22.833,2.875
training,2018-09-21 16:58:56.320686,thanos::sroute:cd69fb4c-8a2d-4885-b9ff-c4819c6582a7,FTL,trip-153754913632041941,IND471001AAA,Chhatarpur_Busstand_D (Madhya Pradesh),IND472001AAA,Tikamgarh_MndiRoad_D (Madhya Pradesh),2018-09-22 03:45:41.073370,2018-09-22 06:03:46.911530,138.0,True,22,2018-09-22 05:27:55,22.67724703608244,28.0,23.0,25.2415,1.2173913043478262,28.0,23.0,25.2415,1.2173913043478262
test,2018-09-28 19:14:00.942589,thanos::sroute:ed5b80be-7abf-424d-b8cd-d81556a74220,FTL,trip-153816204094233266,IND305601AAC,Nasirabad_Central_DPP_2 (Rajasthan),IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),2018-09-29 14:03:23.823167,2018-09-29 15:35:30.773909,92.0,False,21,2018-09-29 14:38:33,21.422034033305195,56.0,34.0,38.4992,1.6470588235294117,56.0,34.0,38.4992,1.6470588235294117
training,2018-09-24 19:41:53.611094,thanos::sroute:cf2e63a5-87d6-4e39-a2d6-5555ed67bd27,FTL,trip-153781811361072511,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-25 01:39:36.932699,2018-09-26 18:06:22.632559,2426.0,True,880,2018-09-25 15:29:49,881.2485573761539,1512.0,808.0,1107.3625,1.8712871287128716,87.0,19.0,27.0596,4.578947368421052
training,2018-09-22 22:49:05.101415,thanos::sroute:c094f55b-3c48-4ce4-b649-b99a4af2a99c,FTL,trip-153765654510115529,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-22 22:49:05.101415,2018-09-23 06:18:11.093964,449.0,True,66,2018-09-23 04:10:21,66.60416407463386,117.0,60.0,83.7488,1.95,23.0,17.0,25.0889,1.3529411764705883
test,2018-09-30 18:46:58.055591,thanos::sroute:65298ce5-d9ee-4614-80fe-0b619cfd3758,FTL,trip-153833321805533843,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND302014AAA,Jaipur_Hub (Rajasthan),2018-09-30 18:46:58.055591,2018-10-03 00:15:47.310389,3208.0,True,1452,2018-10-01 05:59:33,1452.5370238191997,2531.0,1273.0,1743.2448,1.988216810683425,47.0,27.0,36.3329,1.7407407407407407
training,2018-09-19 09:10:16.446518,thanos::sroute:f6912dfd-a9cf-4ea7-a7ce-1403d4a419b4,FTL,trip-153734821644625591,IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-19 15:42:21.831352,2018-09-20 01:21:47.466597,579.0,True,44,2018-09-19 22:16:07,44.487098928124645,79.0,62.0,60.1056,1.2741935483870968,27.0,24.0,27.0449,1.125
training,2018-09-18 07:04:02.670824,thanos::sroute:ac57200f-1469-4c8e-9fff-608e28d3a169,Carting,trip-153725424267059278,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND411014AAA,PNQ Vadgaon Sheri DPC (Maharashtra),2018-09-18 07:04:02.670824,2018-09-18 08:56:36.190338,112.0,False,22,2018-09-18 07:19:56,22.193333370092205,81.0,29.0,26.292,2.793103448275862,25.0,5.0,4.5783000000000005,5.0
training,2018-09-25 22:05:44.401681,thanos::sroute:de5e208e-7641-45e6-8100-4d9fb1e5720d,FTL,trip-153791314440129695,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-25 22:05:44.401681,2018-09-28 03:47:35.376794,3221.0,True,286,2018-09-27 18:56:20,291.0763700428573,516.0,354.0,400.4372,1.4576271186440677,71.0,98.0,85.27489999999999,0.7244897959183674
training,2018-09-24 21:00:05.988657,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153782280598839142,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-24 21:00:05.988657,2018-09-25 20:16:40.872341,1396.0,True,660,2018-09-25 01:42:36,660.4885551002959,1099.0,610.0,810.3871,1.801639344262295,24.0,16.0,23.5703,1.5
test,2018-09-30 17:54:50.209434,thanos::sroute:0456b740-1dad-4929-bbe0-87d8843f5a10,FTL,trip-153833009020902385,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 17:54:50.209434,2018-10-02 22:19:22.147780,3144.0,True,1100,2018-10-01 18:14:30,1100.4155795711629,1680.0,1013.0,1319.7616,1.6584402764067128,33.0,18.0,25.5722,1.8333333333333333
training,2018-09-22 15:24:02.877291,thanos::sroute:f736bbd2-bccd-4649-a101-94b6a89ad5dc,FTL,trip-153762984287704321,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-22 15:24:02.877291,2018-09-23 11:43:31.950698,1219.0,True,44,2018-09-23 09:59:21,45.1374348897053,70.0,39.0,55.7552,1.794871794871795,31.0,18.0,25.71,1.7222222222222223
training,2018-09-15 23:10:22.830629,thanos::sroute:54a7c356-361d-4e74-9ee7-d420c3712de6,FTL,trip-153705302283040335,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND302014AAA,Jaipur_Hub (Rajasthan),2018-09-15 23:10:22.830629,2018-09-18 00:51:10.318294,2980.0,True,990,2018-09-16 18:43:22,990.5609298251968,1805.0,906.0,1244.3555,1.9922737306843268,26.0,16.0,24.077900000000003,1.625
training,2018-09-13 14:34:29.166064,thanos::sroute:7af51efd-ae4d-49bc-9b68-345abe68ace5,FTL,trip-153684926916579957,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-13 14:34:29.166064,2018-09-15 13:39:45.625419,2825.0,True,1408,2018-09-13 23:15:23,1408.9601907319686,2304.0,1337.0,1843.1063,1.7232610321615558,24.0,19.0,26.1662,1.263157894736842
training,2018-09-24 00:52:54.434689,thanos::sroute:0fe10045-cf65-4c70-8115-4e4cf80124af,FTL,trip-153775037443441088,IND505001AAA,Karimnagar_DC (Telangana),IND505302AAB,Vemulawada_Central_DPP_2 (Telangana),2018-09-24 01:37:23.669117,2018-09-24 03:03:14.996301,85.0,False,28,2018-09-24 02:07:19,28.31532100103917,44.0,34.0,34.8956,1.2941176470588236,10.0,5.0,6.4603,2.0
training,2018-09-25 03:40:26.481128,thanos::sroute:16f438c4-c258-4955-8358-bdb1e256f1dc,FTL,trip-153784682648083916,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),2018-09-25 03:40:26.481128,2018-09-27 06:16:11.723980,3035.0,True,286,2018-09-26 23:23:48,286.05354516919647,408.0,257.0,340.82590000000005,1.5875486381322956,27.0,17.0,24.2309,1.588235294117647
training,2018-09-16 13:49:03.943641,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153710574394338691,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),2018-09-16 13:49:03.943641,2018-09-18 11:28:30.764697,2739.0,True,770,2018-09-17 12:45:33,771.3516886676528,1343.0,607.0,857.7614,2.212520593080725,27.0,16.0,23.0239,1.6875
training,2018-09-17 20:03:29.632941,thanos::sroute:66b57080-f5fd-4002-abe1-1d7133a142e1,Carting,trip-153721460963267234,IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-09-17 20:03:29.632941,2018-09-17 22:24:59.547841,141.0,True,9,2018-09-17 21:21:20,9.46597513466721,9.0,14.0,11.5696,0.6428571428571429,9.0,14.0,11.5696,0.6428571428571429
training,2018-09-19 08:13:42.700069,thanos::sroute:9ca35222-ef75-46f1-b881-c47c88b66653,FTL,trip-153734482269979542,IND211002AAB,Allahabad_Central_H_1 (Uttar Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-20 01:03:41.583656,2018-09-20 07:12:14.598921,368.0,True,44,2018-09-20 05:00:37,44.49357346970884,62.0,37.0,53.6623,1.6756756756756757,32.0,19.0,27.145,1.6842105263157894
training,2018-09-15 08:27:38.639122,thanos::sroute:e2f5faaa-455a-494b-a501-549c3e3081ec,FTL,trip-153700005863887180,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-15 23:22:27.041102,2018-09-17 12:14:07.173490,2211.0,True,440,2018-09-17 00:00:08,441.1867797172012,710.0,413.0,530.3641,1.7191283292978208,14.0,12.0,13.6805,1.1666666666666667
training,2018-09-20 22:49:27.756482,thanos::sroute:5c8c056b-47a7-4d82-bc53-107026c07d01,FTL,trip-153748376775623008,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),2018-09-20 22:49:27.756482,2018-09-21 22:52:05.795729,1442.0,True,44,2018-09-21 21:31:20,45.47017422572873,69.0,41.0,58.923,1.6829268292682926,33.0,20.0,28.9204,1.65
training,2018-09-16 13:49:03.943641,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153710574394338691,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),2018-09-16 13:49:03.943641,2018-09-18 11:28:30.764697,2739.0,True,1078,2018-09-17 02:47:18,1079.6518602649342,1942.0,915.0,1280.8527,2.1224043715846994,90.0,26.0,33.4699,3.4615384615384617
